epoch,step_in_epoch,global_step,train_loss,lr
5,102,570,0.3599184453487396,7.035846383595e-06
5,103,571,0.3973678946495056,7.035846383595e-06
5,104,572,0.3631168305873871,7.035846383595e-06
5,105,573,0.44592440128326416,7.035846383595e-06
5,106,574,0.3547084331512451,7.035846383595e-06
5,107,575,0.3608798682689667,7.035846383595e-06
5,108,576,0.43089789152145386,7.035846383595e-06
5,109,577,0.3924534022808075,7.035846383595e-06
5,110,578,0.3919895887374878,7.035846383595e-06
5,111,579,0.37357068061828613,7.035846383595e-06
5,112,580,0.4249594807624817,7.035846383595e-06
5,113,581,0.4341238737106323,7.035846383595e-06
5,114,582,0.4313000738620758,7.035846383595e-06
5,115,583,0.39928698539733887,7.035846383595e-06
5,116,584,0.44267943501472473,7.035846383595e-06
5,117,585,0.3858374357223511,7.035846383595e-06
